"cluster_1","cluster_2","cluster_3"
0.994060529161373,0.00593946851260551,2.32602168516222e-09
0.999950956292948,4.9043706927579e-05,1.24567042051358e-13
0.000208039334276439,0.993395371820681,0.00639658884504263
0.999435154859341,0.000564845129380453,1.12785422742389e-11
7.73637148605303e-12,0.0090333556372731,0.990966644354991
7.80443821176505e-06,0.751045931053396,0.248946264508392
0.997512611857572,0.00248738797480184,1.67625701332301e-10
4.36222573039083e-06,0.894568113344496,0.105427524429773
1.103010656617e-14,0.00011906806672806,0.999880931933261
0.99999894426424,1.05573575992841e-06,9.284613276658e-17
2.11679554861431e-11,0.0137534973616577,0.986246502617175
0.996110270645276,0.00388972914827221,2.0645181010815e-10
0.99999758932476,2.41067523979262e-06,3.38841650951181e-16
0.000259744533839399,0.99815954347918,0.00158071198698069
1.56550903552296e-12,0.00656022818908339,0.993439771809351
0.999947404377046,5.25956228560623e-05,9.82270647138424e-14
0.999997441146015,2.55885398502622e-06,1.92514515844152e-16
0.00189209920889246,0.99440624988707,0.00370165090403737
2.47166536444395e-12,0.00651799426094071,0.993482005736588
3.41479425309635e-14,0.000159856117044874,0.999840143882921
0.990870372489033,0.00912962470223315,2.80873346253839e-09
0.000340816332420637,0.999203905122757,0.000455278544821893
0.999600088675693,0.00039991131475641,9.55061043977807e-12
0.99968668943013,0.000313310566998125,2.87227881476446e-12
6.77344979923537e-07,0.725174208743961,0.274825113911059
5.8588509237877e-09,0.0429547182145312,0.957045275926618
3.3960488280702e-08,0.113928728870451,0.886071237169061
0.998395216248765,0.00160478356163967,1.89595177389482e-10
1.07539354822306e-10,0.00909555522279211,0.990904444669669
0.995252732182051,0.00474726748181858,3.36130883339582e-10
0.191865243888477,0.808088289431556,4.64666799668533e-05
0.999903339565557,9.66604342463749e-05,1.96609275878601e-13
1.04876106405243e-11,0.00882040811891568,0.991179591870597
0.999969715628338,3.02843716391127e-05,2.29700363066089e-14
3.37383176601743e-06,0.960433104843973,0.0395635213242612
0.992931600282139,0.00706839794154919,1.77631153764015e-09
0.227231103509922,0.772764264063315,4.63242676305647e-06
8.36576440880851e-07,0.943119935259792,0.0568792281637673
0.999985599177102,1.44008228836353e-05,1.39513099668607e-14
6.92253209455169e-19,5.63990654090664e-06,0.999994360093459
3.79962883192785e-16,4.59677088099226e-05,0.99995403229119
3.68726403619321e-12,0.00281594590485024,0.997184054091462
7.11655063791338e-09,0.203350724402932,0.796649268480518
0.999954458270067,4.55417298615278e-05,7.17445938052724e-14
3.75577698201805e-15,0.000156394620053783,0.999843605379942
0.999506923681549,0.000493076312146414,6.30481530497287e-12
0.999356961576711,0.000643038398014826,2.52737224836411e-11
2.36233676321038e-14,0.00104247362350359,0.998957526376473
0.99995953810181,4.0461898082056e-05,1.08367839089058e-13
6.87929243994882e-20,7.44484475170547e-06,0.999992555155248
3.59083145065503e-09,0.1248566612849,0.875143335124269
1.02442221201367e-16,0.000173809787551546,0.999826190212448
3.09077627550491e-14,0.000673638036108617,0.99932636196386
0.997746388333536,0.00225361161397461,5.24896170626416e-11
0.000106439939761563,0.988213626273088,0.0116799337871505
0.99931536077989,0.00068463920507292,1.50367431377575e-11
0.921407118522065,0.078592552507386,3.2897054919806e-07
3.77164484251592e-05,0.952573172860371,0.0473891106912042
1.94995558473412e-09,0.0279321342212721,0.972067863828772
2.49728358403815e-09,0.0709151401386672,0.929084857364049
0.940588136683709,0.0594118020970316,6.12192597443628e-08
0.453594721084903,0.546386861869612,1.8417045485109e-05
0.99937457988706,0.000625420089118794,2.38207484953622e-11
2.90867570610749e-11,0.0274380496422753,0.972561950328638
0.999944219171523,5.57808284406941e-05,3.66983865443259e-14
0.000520438163280518,0.996218939227212,0.00326062260950702
1.34656898904467e-05,0.84835577771746,0.15163075659265
0.997499008999804,0.00250099076880226,2.31393841286034e-10
0.999999052396552,9.47603447711917e-07,4.80051144709611e-17
0.0207968607261476,0.978945984188069,0.000257155085783121
0.000856517600876707,0.995691420456983,0.00345206194214007
0.0271969746307326,0.972732476421164,7.05489481032332e-05
6.03366345834168e-05,0.982856113979534,0.0170835493858827
2.38182427362018e-07,0.737769525841223,0.26223023597635
0.000685699465553338,0.994042317200652,0.00527198333379459
0.99998891305113,1.10869488612721e-05,8.50611114176545e-15
0.0111981956397153,0.988315563152463,0.000486241207821829
5.98688005563769e-11,0.0121656994197097,0.987834300520421
6.93046261656624e-16,0.0001755302210719,0.999824469778927
0.00168730840605991,0.993402489726056,0.00491020186788377
2.11683757071721e-11,0.00896699016639119,0.99103300981244
0.243126229053279,0.756865505539337,8.26540738418852e-06
1.59559165102229e-05,0.852963556156135,0.147020487927355
0.000155404683711696,0.917963260005317,0.0818813353109711
0.998307913281106,0.00169208665649072,6.24034317889436e-11
4.71163772030823e-12,0.00594126514152679,0.994058734853762
0.000104362249713471,0.989454206647058,0.0104414311032288
0.0987733823099151,0.901197301005256,2.93166848292481e-05
0.000122595146346109,0.996204880209681,0.0036725246439724
0.00183466764685549,0.994880159435103,0.00328517291804099
0.999428018943574,0.000571981041300999,1.51254311288721e-11
0.00298893951910113,0.995905234541065,0.0011058259398343
0.000371334168125928,0.994847793484157,0.00478087234771726
0.958366329203541,0.0416336494704351,2.13260241091802e-08
0.997621486157132,0.0023785137831134,5.97546825432615e-11
0.995976156023435,0.00402384363628726,3.40277541337767e-10
0.000306045246087583,0.982017355600402,0.0176765991535107
1.51717107468734e-08,0.203337441639386,0.796662543188904
0.999824188214481,0.00017581178350874,2.01029623722532e-12
3.78304935979818e-11,0.00875369153172546,0.991246308430444
5.47845882069477e-16,7.39819350582467e-05,0.999926018064941
5.27359044738324e-05,0.951552576632215,0.0483946874633111
0.00268311562086502,0.995194325911814,0.00212255846732154
7.82472543863252e-11,0.00838944761117452,0.991610552310578
0.999131824963708,0.000868175024966906,1.13252301272396e-11
0.999940815244885,5.91847549803385e-05,1.34685265311379e-13
0.999970016149841,2.99838501277101e-05,3.08862803473466e-14
0.999994299947013,5.70005298324229e-06,3.47146275768009e-15
3.70828207151151e-08,0.225274114876599,0.774725848040581
5.45322429458499e-07,0.740244661935639,0.259754792741932
1.11666259008172e-12,0.00074847511798784,0.999251524880896
0.998206308459244,0.00179369150674943,3.40061913428384e-11
0.998525898097158,0.00147410189558218,7.26008001770561e-12
9.33180985173099e-14,0.00127629689189436,0.998723703108012
2.53035054546757e-13,0.000136108249063279,0.999863891750684
6.23163811019546e-15,5.21514676099492e-05,0.999947848532384
0.472221579134532,0.527773593229203,4.82763626427333e-06
1.46580524884136e-15,0.000556625047465947,0.999443374952533
5.54938042114805e-16,4.67691893406331e-05,0.999953230810659
0.989011821390924,0.0109881781681519,4.40924057525096e-10
3.25977164969339e-14,0.000149839548653271,0.999850160451314
4.78790691294429e-09,0.0559474868675161,0.944052508344577
1.5433404719457e-13,0.000728138810673817,0.999271861189172
3.69917043090713e-11,0.00632639532675692,0.993673604636251
0.0341401834352319,0.965051371963256,0.000808444601512615
1.53280440373917e-17,2.66403749323857e-05,0.999973359625068
0.999989495610489,1.05043895047158e-05,6.33576949428293e-15
0.999996222903144,3.77709685547005e-06,5.68874346086771e-16
0.000446770944762,0.992794284846151,0.00675894420908659
0.999997231493729,2.76850627107568e-06,2.56528248350217e-16
0.999997304176892,2.69582310805807e-06,3.84832599966998e-16
6.15950677645056e-07,0.403593998601195,0.596405385448127
2.14705902313866e-11,0.00955623634048796,0.990443763638042
0.874826391089888,0.12517318000299,4.28907122223251e-07
0.999839368881057,0.000160631117445297,1.49754796645493e-12
4.07387740566262e-11,0.00700441145635771,0.992995588502903
0.999145018232318,0.000854981734647589,3.30346080531843e-11
0.00261604725674932,0.996777141630726,0.00060681111252515
0.971735802707618,0.028264168251017,2.90413645713112e-08
1.53488963350046e-10,0.046097370170035,0.953902629676476
0.0281003943265882,0.971414173611327,0.000485432062084671
0.00306789224734666,0.995732306078341,0.00119980167431269
1.62800614811116e-14,0.000368936401976891,0.999631063598007
0.986621700727449,0.0133782923022787,6.97027193890502e-09
0.999068983801462,0.000931016166035596,3.25024837546971e-11
0.987315539271172,0.0126844505742248,1.01546035389775e-08
0.000386304293348322,0.990915580794589,0.00869811491206253
0.987764578113786,0.0122354212237709,6.624433055369e-10
0.00674551298003982,0.991638086227363,0.00161640079259753
4.12410704861569e-06,0.768740528925554,0.231255346967397
0.999991073016733,8.92698326434813e-06,2.61597413902795e-15
6.46454055404852e-06,0.943515990057658,0.0564775454017883
0.997769553424994,0.00223044645714499,1.17861122087393e-10
9.43970324510529e-13,0.00103311614823613,0.99896688385082
